[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0190,],
[0.0027, 0.0108, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0081, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0298, 0.0136, 0.0190, 0.0244,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0434, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0271, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.2033, 0.0136, 0.0190,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0108, 0.0054, 0.0054, 0.0081,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0081, 0.0027, 0.0027, 0.0108,],
[0.0027, 0.0027, 0.0027, 0.0108,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0081,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0108, 0.0054, 0.0108, 0.0081,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0271, 0.0379, 0.0352, 0.0434,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0108, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0108, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0081, 0.0108, 0.0163, 0.0244,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0190, 0.0108,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0352, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0054, 0.0054, 0.0027,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.1328, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0054, 0.0108,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0108,],
[0.0027, 0.0027, 0.0081, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0136, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0081,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0108, 0.0081, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0081, 0.0081, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0081,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0054, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0921, 0.0054, 0.0081, 0.0054,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0081, 0.0081, 0.0027,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0054, 0.0081, 0.0027,],
[0.0379, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0054,],
[0.0108, 0.0488, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0136,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0271, 0.0217, 0.0136, 0.0190,],
[0.0054, 0.0054, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0054, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0108, 0.0081, 0.0108,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0081, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0081,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0081,],
[0.0027, 0.0244, 0.0027, 0.0027,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0136, 0.0027,],
[0.0136, 0.0081, 0.0298, 0.0108,],
[0.0054, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0081, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0136,],
[0.0190, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0054,],
[0.0190, 0.0054, 0.0136, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0108, 0.0027, 0.0081,],
[0.0027, 0.0054, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0163,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0081,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0081,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0054, 0.0027, 0.0163,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0163, 0.0027, 0.0081, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0081, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0081, 0.0054, 0.0081,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0136, 0.0054, 0.0027, 0.0081,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0108, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0108,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0163, 0.0027,],
[0.0027, 0.0027, 0.0108, 0.0027,],
[0.0027, 0.0949, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0163, 0.0081, 0.0298, 0.0163,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0081, 0.0081, 0.0027, 0.0027,],
[0.0081, 0.0081, 0.0054, 0.0136,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0108, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0081, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0163, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0081,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0081, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0054, 0.0054, 0.0081,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0054, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0081,],
[0.0081, 0.0027, 0.0081, 0.0027,],
[0.0027, 0.0081, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0054, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0081, 0.0027, 0.0054, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0081, 0.0108,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0054, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0108, 0.0108, 0.0163, 0.0217,],
[0.0027, 0.0027, 0.0027, 0.0108,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0108, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0081,],
[0.0054, 0.0054, 0.0054, 0.0108,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0081, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0081, 0.0027, 0.0054, 0.0136,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0081, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0190,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0054,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0054, 0.0054, 0.0054, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0163, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0054, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0081, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0054,],
[0.0081, 0.0054, 0.0108, 0.0108,],
[0.0027, 0.0054, 0.0027, 0.0054,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0217, 0.0027,],
[0.0054, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0054, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0027,],
[0.0027, 0.0054, 0.0027, 0.0027,],
[0.0027, 0.0027, 0.0027, 0.0054,],
